"itemID","systemSku","defaultCost","avgCost","discountable","tax","archived","itemType","serialized","description","modelYear","upc","ean","customSku","manufacturerSku","createTime","timeStamp","publishToEcom","categoryID","taxClassID","departmentID","itemMatrixID","manufacturerID","seasonID","defaultVendorID","ItemShops","Prices"
"591","210000000591","24.88","35.117777778","true","true","false","default","false","Tadelakt Ivory | Bottle","0","","","DEC ACC- 10215","","2015-10-08T18:42:49+00:00","2019-03-26T15:32:04+00:00","false","225","2","0","0","0","0","23","{""ItemShop"":[{""itemShopID"":""1182"",""qoh"":""15"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-28T14:43:32+00:00"",""itemID"":""591"",""shopID"":""1""},{""itemShopID"":""1183"",""qoh"":""15"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-28T14:43:32+00:00"",""itemID"":""591"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""195"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""23.33"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"592","210000000592","24.88","34.052307692","true","true","false","default","false","Tadelakt Black | Bottle","0","","","DEC ACC- 10216","","2015-10-08T18:44:48+00:00","2019-01-06T18:53:49+00:00","false","225","2","0","0","0","0","23","{""ItemShop"":[{""itemShopID"":""1184"",""qoh"":""13"",""backorder"":""1"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:49+00:00"",""itemID"":""592"",""shopID"":""1""},{""itemShopID"":""1185"",""qoh"":""13"",""backorder"":""1"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-06T18:53:49+00:00"",""itemID"":""592"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""195"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"597","210000000597","133","133","true","true","false","default","false","AdV Setsuko Cat Incense Burner","0","","","DEC ACC- 10210","","2015-10-13T20:47:02+00:00","2019-02-18T18:50:00+00:00","false","226","2","0","0","0","0","0","{""ItemShop"":[{""itemShopID"":""1194"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-18T18:50:00+00:00"",""itemID"":""597"",""shopID"":""1""},{""itemShopID"":""1195"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-02-18T18:50:00+00:00"",""itemID"":""597"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""300"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""300"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"604","210000000604","0","0","true","true","false","default","false","Dixon Rye Rotating Sconce","0","","","","","2015-11-09T21:52:29+00:00","2017-01-29T17:49:57+00:00","false","218","2","0","0","0","0","50","{""ItemShop"":[{""itemShopID"":""1210"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2017-01-29T17:49:57+00:00"",""itemID"":""604"",""shopID"":""1""},{""itemShopID"":""1209"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2015-11-09T21:52:29+00:00"",""itemID"":""604"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""2680"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"650","210000000653","1799","1799","true","true","false","default","false","Lucite Console w/Shelf","0","","","","","2015-11-24T18:23:20+00:00","2019-03-28T14:42:23+00:00","false","232","2","0","0","0","0","65","{""ItemShop"":[{""itemShopID"":""1302"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-28T14:42:23+00:00"",""itemID"":""650"",""shopID"":""1""},{""itemShopID"":""1301"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-28T14:42:23+00:00"",""itemID"":""650"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""3900"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"667","210000000676","68.4","68.4","false","true","false","default","false","Painted Glass Mirror Frame |  5 x 7","0","","","","","2015-12-09T18:40:38+00:00","2019-01-30T22:13:08+00:00","false","225","2","0","0","0","0","68","{""ItemShop"":[{""itemShopID"":""1336"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-30T22:13:08+00:00"",""itemID"":""667"",""shopID"":""1""},{""itemShopID"":""1335"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-01-05T19:55:15+00:00"",""itemID"":""667"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""9.99"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"671","210000000682","70.68","63.08","false","true","false","default","false","Snake Skin Frame |  5 x 7","0","","","","","2015-12-09T18:48:51+00:00","2019-03-19T20:10:12+00:00","false","225","2","0","0","0","0","68","{""ItemShop"":[{""itemShopID"":""1344"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-23T19:38:23+00:00"",""itemID"":""671"",""shopID"":""1""},{""itemShopID"":""1343"",""qoh"":""0"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-23T19:38:23+00:00"",""itemID"":""671"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""9.99"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"678","210000000695","75","75","true","true","false","default","false","Linda Hanks | Pica's Cap Drawing","0","","","","","2015-12-15T18:01:39+00:00","2018-02-19T22:09:59+00:00","false","210","2","0","0","0","0","63","{""ItemShop"":[{""itemShopID"":""1358"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-02-19T22:09:59+00:00"",""itemID"":""678"",""shopID"":""1""},{""itemShopID"":""1357"",""qoh"":""1"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-01-25T20:44:08+00:00"",""itemID"":""678"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""495"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"685","210000000705","55","55","false","true","false","default","false","Mad et Len Figue Noire","0","","","","ML-BAP-FN","2015-12-22T22:24:19+00:00","2019-03-12T18:16:33+00:00","false","226","2","0","0","0","0","70","{""ItemShop"":[{""itemShopID"":""1372"",""qoh"":""6"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""4"",""reorderLevel"":""4"",""timeStamp"":""2019-03-12T18:16:34+00:00"",""itemID"":""685"",""shopID"":""1""},{""itemShopID"":""1371"",""qoh"":""6"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-12T18:16:34+00:00"",""itemID"":""685"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""115"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"686","210000000707","55","55","false","true","false","default","false","Mad et Len Black Champaka","0","","","","ML-BAP-BC","2015-12-22T22:26:32+00:00","2019-03-04T17:29:35+00:00","false","226","2","0","0","0","0","70","{""ItemShop"":[{""itemShopID"":""1374"",""qoh"":""4"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""4"",""reorderLevel"":""4"",""timeStamp"":""2019-03-12T18:17:10+00:00"",""itemID"":""686"",""shopID"":""1""},{""itemShopID"":""1373"",""qoh"":""4"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-12T18:17:10+00:00"",""itemID"":""686"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""115"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"687","210000000709","55","55","false","true","false","default","false","Mad et Len Terre Noire | Small","0","","","","ML-BAP-TN","2015-12-22T22:36:13+00:00","2019-03-14T17:04:11+00:00","false","226","2","0","0","0","0","70","{""ItemShop"":[{""itemShopID"":""1376"",""qoh"":""16"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""4"",""reorderLevel"":""4"",""timeStamp"":""2019-03-14T17:04:11+00:00"",""itemID"":""687"",""shopID"":""1""},{""itemShopID"":""1375"",""qoh"":""16"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-14T17:04:11+00:00"",""itemID"":""687"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""115"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"688","210000000711","55","55","false","true","false","default","false","Mad et Len Spirituelle | Small","0","","","","ML-BAP-SP","2015-12-22T22:45:51+00:00","2019-03-12T18:31:03+00:00","false","226","2","0","0","0","0","70","{""ItemShop"":[{""itemShopID"":""1378"",""qoh"":""22"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""4"",""reorderLevel"":""4"",""timeStamp"":""2019-03-30T21:21:21+00:00"",""itemID"":""688"",""shopID"":""1""},{""itemShopID"":""1377"",""qoh"":""22"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2019-03-30T21:21:21+00:00"",""itemID"":""688"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""115"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
"693","210000000719","33.6","33.6","false","true","false","default","false","AdV JD Black Line Heart Saucer","0","","","","SSCJHN21","2015-12-23T20:48:24+00:00","2018-12-18T22:14:16+00:00","false","121","2","0","0","0","0","26","{""ItemShop"":[{""itemShopID"":""1388"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-18T22:14:16+00:00"",""itemID"":""693"",""shopID"":""1""},{""itemShopID"":""1387"",""qoh"":""2"",""backorder"":""0"",""componentQoh"":""0"",""componentBackorder"":""0"",""reorderPoint"":""0"",""reorderLevel"":""0"",""timeStamp"":""2018-12-18T22:14:16+00:00"",""itemID"":""693"",""shopID"":""0""}]}","{""ItemPrice"":[{""amount"":""75"",""useTypeID"":""1"",""useType"":""Default""},{""amount"":""0"",""useTypeID"":""2"",""useType"":""MSRP""}]}"
